Date,Open,High,Low,Close,Adj Close,Volume,Adj Close Next,Label
2014-06-11,554.7415771484375,554.7415771484375,541.1207275390625,545.8756713867188,518.8260498046875,6998372,515.0834350585938,0
2014-06-12,544.1173095703125,551.5220947265625,536.9601440429688,541.93798828125,515.0834350585938,5430629,509.3166198730469,0
2014-06-13,544.9840698242188,548.3026123046875,531.3136596679688,535.8704833984375,509.3166198730469,6759544,501.57257080078125,0
2014-06-16,536.91064453125,536.91064453125,523.6116943359375,527.7227172851562,501.57257080078125,6632388,513.1533203125,1
2014-06-17,524.0822143554688,541.5169677734375,524.0822143554688,539.9072265625,513.1533203125,7303217,502.1846923828125,0
2014-06-18,538.891845703125,545.6527709960938,525.3452758789062,528.3666381835938,502.1846923828125,8866659,490.5802917480469,0
2014-06-19,531.9575805664062,532.4281005859375,510.9566345214844,516.1573486328125,490.5802917480469,10672777,487.94403076171875,0
2014-06-20,518.0394897460938,519.7730712890625,512.2692260742188,513.3836059570312,487.94403076171875,5932619,488.62664794921875,1
2014-06-23,513.6312866210938,517.544189453125,507.19232177734375,514.101806640625,488.62664794921875,6815568,498.936279296875,1
2014-06-24,517.59375,526.41015625,517.59375,524.9490356445312,498.936279296875,5487301,494.77001953125,0
2014-06-25,523.8593139648438,524.7013549804688,519.1539306640625,520.5655517578125,494.77001953125,4875652,476.36328125,0
2014-06-26,507.6876220703125,508.62872314453125,498.62353515625,501.1991271972656,476.36328125,11297828,476.4574279785156,1
2014-06-27,500.258056640625,506.9446716308594,498.8711853027344,501.2981872558594,476.4574279785156,4257566,478.010986328125,1
2014-06-30,501.5210876464844,505.2110900878906,495.30499267578125,502.9327087402344,478.010986328125,9532994,474.5273742675781,0
2014-07-01,503.8242492675781,505.4835205078125,498.74737548828125,499.2674560546875,474.5273742675781,4454984,479.3526611328125,1
2014-07-02,503.7251892089844,508.8515930175781,501.2486572265625,504.3443298339844,479.3526611328125,5673443,473.8211975097656,0
2014-07-03,505.2110900878906,507.6876220703125,497.03857421875,498.52447509765625,473.8211975097656,5342041,485.8020935058594,1
2014-07-04,497.7815246582031,513.5322265625,496.93951416015625,511.1300048828125,485.8020935058594,5979707,483.5659484863281,0
2014-07-07,511.6500549316406,513.6312866210938,505.7064208984375,508.7773132324219,483.5659484863281,6469809,468.4309387207031,0
2014-07-08,508.18292236328125,512.3930053710938,490.3519592285156,492.8532409667969,468.4309387207031,8069217,471.20849609375,1
2014-07-09,496.2956237792969,500.2085266113281,491.5902099609375,495.7755432128906,471.20849609375,6877804,469.443115234375,0
2014-07-10,495.4288330078125,505.9540710449219,485.9189758300781,493.91815185546875,469.443115234375,8583943,454.99072265625,0
2014-07-11,492.92755126953125,496.2956237792969,477.3006591796875,478.7122802734375,454.99072265625,8207239,452.7546081542969,0
2014-07-14,479.7524108886719,482.8728332519531,474.7498474121094,476.3595886230469,452.7546081542969,6352439,457.6741027832031,1
2014-07-15,477.1768493652344,485.3988952636719,477.00347900390625,481.5355224609375,457.6741027832031,7081771,465.9123840332031,1
2014-07-16,482.42706298828125,491.8378601074219,482.42706298828125,490.203369140625,465.9123840332031,6441463,462.5229187011719,0
2014-07-17,489.361328125,494.4134521484375,485.5474853515625,486.6371765136719,462.5229187011719,4350507,459.8160705566406,0
2014-07-18,485.3988952636719,487.1572265625,480.0991516113281,483.7891540527344,459.8160705566406,4307039,469.6549987792969,1
2014-07-21,495.30499267578125,499.2674560546875,492.8532409667969,494.14105224609375,469.6549987792969,7839621,485.331298828125,1
2014-07-22,497.2862243652344,512.0958251953125,495.849853515625,510.63470458984375,485.331298828125,13148102,486.4140625,1
2014-07-23,512.6654663085938,515.0181274414062,505.7311706542969,511.7738952636719,486.4140625,6332423,490.0859680175781,1
2014-07-24,510.1641540527344,516.7022094726562,507.19232177734375,515.6372680664062,490.0859680175781,4464503,481.0473937988281,0
2014-07-25,516.0582885742188,516.751708984375,498.7969055175781,506.1274108886719,481.0473937988281,6245287,473.39752197265625,0
2014-07-28,505.7064208984375,506.96942138671875,496.0975036621094,498.0787048339844,473.39752197265625,4325597,473.6564636230469,1
2014-07-30,497.2862243652344,500.75335693359375,491.8378601074219,498.35113525390625,473.6564636230469,8591607,473.79766845703125,1
2014-07-31,499.24267578125,505.16156005859375,496.2956237792969,498.4997253417969,473.79766845703125,8179077,459.6042175292969,0
2014-08-01,492.8284912109375,494.8096923828125,482.92236328125,483.5662841796875,459.6042175292969,7303788,463.6997985839844,1
2014-08-04,485.8941955566406,490.203369140625,483.44244384765625,487.87542724609375,463.6997985839844,6771197,463.1584167480469,0
2014-08-05,487.9249572753906,489.28704833984375,480.941162109375,487.3058166503906,463.1584167480469,5645965,465.1827087402344,1
2014-08-06,487.8258972167969,494.611572265625,485.1512451171875,489.4356384277344,465.1827087402344,7549386,465.72412109375,1
2014-08-07,489.8566589355469,493.6705017089844,487.05816650390625,490.0052490234375,465.72412109375,5004570,461.5813903808594,0
2014-08-08,485.176025390625,487.1324768066406,481.9812927246094,485.64654541015625,461.5813903808594,4208164,461.5813903808594,1
2014-08-11,487.9497375488281,488.9898681640625,484.1111145019531,485.64654541015625,461.5813903808594,3090570,463.4173889160156,1
2014-08-12,488.3707275390625,488.8412780761719,483.5910339355469,487.5782470703125,463.4173889160156,4410213,466.1242370605469,1
2014-08-13,487.0334167480469,493.6209716796875,485.3988952636719,490.4262390136719,466.1242370605469,6513493,472.1500244140625,1
2014-08-14,492.8284912109375,497.7815246582031,491.21875,496.7661437988281,472.1500244140625,5566646,476.9046630859375,1
2014-08-18,495.849853515625,502.95745849609375,494.0667419433594,501.76873779296875,476.9046630859375,3527479,475.13934326171875,0
2014-08-19,502.7345886230469,506.697021484375,498.32635498046875,499.9113464355469,475.13934326171875,6719136,469.9845275878906,0
2014-08-20,500.75335693359375,504.4433898925781,493.0018310546875,494.4877624511719,469.9845275878906,6009686,468.45452880859375,0
2014-08-21,495.30499267578125,497.2862243652344,490.4014892578125,492.8780212402344,468.45452880859375,7591312,469.9609375,1
2014-08-22,495.3545227050781,498.7721252441406,492.9770812988281,494.4629821777344,469.9609375,3955798,468.7840576171875,0
2014-08-25,495.30499267578125,499.5151062011719,492.0607604980469,493.2247314453125,468.7840576171875,3440589,467.63067626953125,0
2014-08-26,493.32379150390625,493.7943115234375,486.88482666015625,492.01123046875,467.63067626953125,4406496,467.7954406738281,1
2014-08-27,493.91815185546875,496.1965637207031,488.791748046875,492.1845703125,467.7954406738281,3872728,470.1492614746094,1
2014-08-28,492.63037109375,497.2862243652344,492.63037109375,494.6611022949219,470.1492614746094,7344327,477.39898681640625,1
2014-09-01,497.4595947265625,505.7064208984375,493.12567138671875,502.288818359375,477.39898681640625,7475127,481.9653625488281,1
2014-09-02,504.4681396484375,510.931884765625,500.55523681640625,507.09326171875,481.9653625488281,7640946,485.4725341796875,1
2014-09-03,507.7619323730469,513.1112060546875,505.7559509277344,510.7832946777344,485.4725341796875,10117133,482.95391845703125,0
2014-09-04,509.6688537597656,512.0958251953125,504.27001953125,508.1333923339844,482.95391845703125,4313530,482.8362731933594,0
2014-09-05,509.02496337890625,511.8729553222656,505.50830078125,508.00958251953125,482.8362731933594,4189889,488.50897216796875,1
2014-09-08,512.0958251953125,514.7952270507812,509.1735534667969,513.97802734375,488.50897216796875,6408750,486.2963562011719,0
2014-09-09,511.20428466796875,515.7611083984375,509.2726135253906,511.6500549316406,486.2963562011719,4230425,478.2227783203125,0
2014-09-10,509.2478332519531,509.7183837890625,501.54583740234375,503.15557861328125,478.2227783203125,4365342,479.89398193359375,1
2014-09-11,505.35968017578125,510.1641540527344,499.2674560546875,504.9139099121094,479.89398193359375,4900715,478.1051330566406,0
2014-09-12,504.4681396484375,507.19232177734375,500.97625732421875,503.0317687988281,478.1051330566406,4038069,472.0558166503906,0
2014-09-15,499.8122863769531,501.2486572265625,495.80029296875,496.6670837402344,472.0558166503906,4032771,461.06353759765625,0
2014-09-16,495.9984436035156,497.3605041503906,483.66534423828125,485.1017150878906,461.06353759765625,6111640,465.4180908203125,1
2014-09-17,487.8258972167969,490.6243591308594,484.87884521484375,489.68328857421875,465.4180908203125,5024473,473.0679626464844,1
2014-09-18,487.87542724609375,500.258056640625,487.2315368652344,497.73199462890625,473.0679626464844,4194621,468.6192626953125,0
2014-09-19,498.2768249511719,503.1308288574219,490.8472595214844,493.0513610839844,468.6192626953125,7923869,466.78326416015625,0
2014-09-22,491.8378601074219,493.32379150390625,489.2127380371094,491.11968994140625,466.78326416015625,3645951,454.6847839355469,0
2014-09-23,491.1939697265625,493.0513610839844,477.00347900390625,478.3903503417969,454.6847839355469,8165964,454.30810546875,0
2014-09-24,479.702880859375,482.4765930175781,473.2143859863281,477.99407958984375,454.30810546875,7104327,437.73736572265625,0
2014-09-25,478.51416015625,479.3561706542969,456.9931640625,460.5593566894531,437.73736572265625,15271979,439.3379211425781,1
2014-09-26,460.1383361816406,466.4039611816406,454.3432922363281,462.243408203125,439.3379211425781,7340145,439.2908935546875,0
2014-09-29,464.0760192871094,466.9240417480469,460.4355163574219,462.1938781738281,439.2908935546875,5760040,445.1988830566406,1
2014-09-30,459.6430358886719,469.77203369140625,458.181884765625,468.4099426269531,445.1988830566406,8141851,436.4898681640625,0
2014-10-01,467.36981201171875,468.36041259765625,458.6524353027344,459.2467956542969,436.4898681640625,3994855,435.9955139160156,0
2014-10-07,459.2715759277344,463.0606384277344,457.389404296875,458.7267150878906,435.9955139160156,5724531,440.9620666503906,1
2014-10-08,456.2502136230469,466.32965087890625,456.2502136230469,463.95220947265625,440.9620666503906,4535520,449.4122314453125,1
2014-10-09,464.6951599121094,474.1307067871094,464.6951599121094,472.8429260253906,449.4122314453125,5152493,452.2367858886719,1
2014-10-10,469.0538330078125,479.9505615234375,463.6549987792969,475.81475830078125,452.2367858886719,7137398,450.9422302246094,0
2014-10-13,476.38433837890625,477.8454895019531,469.57391357421875,474.4526672363281,450.9422302246094,6406478,452.51922607421875,1
2014-10-14,484.9035949707031,484.9035949707031,474.79937744140625,476.1119384765625,452.51922607421875,8804453,452.51922607421875,1
2014-10-15,476.1119384765625,476.1119384765625,476.1119384765625,476.1119384765625,452.51922607421875,0,438.2787170410156,0
2014-10-16,471.35699462890625,473.9573669433594,459.6430358886719,461.12896728515625,438.2787170410156,8776426,441.5269775390625,1
2014-10-17,463.60546875,465.9086608886719,458.2561950683594,464.54656982421875,441.5269775390625,7067071,440.1853332519531,0
2014-10-20,464.84375,465.8838806152344,451.4952697753906,463.13494873046875,440.1853332519531,9777936,437.5019836425781,0
2014-10-21,462.73870849609375,464.1007995605469,459.197265625,460.31170654296875,437.5019836425781,8132453,445.17535400390625,1
2014-10-22,463.1596984863281,470.9360046386719,462.1938781738281,468.3851623535156,445.17535400390625,6176721,443.1510925292969,0
2014-10-27,477.4492492675781,477.4492492675781,464.0017395019531,466.25537109375,443.1510925292969,4648513,439.7145690917969,0
2014-10-28,466.13153076171875,466.5773010253906,458.70196533203125,462.6396484375,439.7145690917969,10163828,447.9764099121094,1
2014-10-29,463.9026794433594,472.2237854003906,462.6891784667969,471.3322448730469,447.9764099121094,8084022,460.99298095703125,1
2014-10-30,469.54913330078125,486.1666259765625,469.1033630371094,485.0274353027344,460.99298095703125,15111868,471.0201416015625,1
2014-10-31,486.3152160644531,497.13763427734375,486.3152160644531,495.5774230957031,471.0201416015625,6500725,471.8675537109375,1
2014-11-03,497.2862243652344,499.76275634765625,490.4262390136719,496.4689636230469,471.8675537109375,5711591,466.6656494140625,0
2014-11-05,496.2956237792969,499.5151062011719,489.5594787597656,490.995849609375,466.6656494140625,7259393,461.5813903808594,0
2014-11-07,490.5748291015625,493.0018310546875,484.43304443359375,485.64654541015625,461.5813903808594,5368940,456.3324279785156,0
2014-11-10,486.7857666015625,490.2528991699219,479.0837707519531,480.1239013671875,456.3324279785156,4837691,460.2632751464844,1
2014-11-11,481.63458251953125,489.26226806640625,478.5884704589844,484.25970458984375,460.2632751464844,4661194,458.54498291015625,0
2014-11-12,486.36474609375,486.88482666015625,479.8019714355469,482.45184326171875,458.54498291015625,4285525,456.2853698730469,0
2014-11-13,482.42706298828125,485.2998352050781,477.1768493652344,480.0743713378906,456.2853698730469,3249666,456.2382507324219,0
2014-11-14,479.9505615234375,484.2844543457031,477.99407958984375,480.02484130859375,456.2382507324219,3887681,463.7939453125,1
2014-11-17,478.4646301269531,489.1384582519531,478.4646301269531,487.9744873046875,463.7939453125,4718535,465.4180908203125,1
2014-11-18,488.09832763671875,494.1658020019531,487.9744873046875,489.68328857421875,465.4180908203125,6188980,460.4750671386719,0
2014-11-19,489.68328857421875,491.3425598144531,483.66534423828125,484.4825744628906,460.4750671386719,3737834,461.6990966796875,1
2014-11-20,484.4082946777344,487.2315368652344,480.5944519042969,485.7703857421875,461.6990966796875,5234340,469.6784973144531,1
2014-11-21,485.4979553222656,495.80029296875,485.4979553222656,494.1658020019531,469.6784973144531,5417950,463.8645935058594,0
2014-11-24,495.404052734375,497.3605041503906,486.2409362792969,488.0487976074219,463.8645935058594,5734696,467.46588134765625,1
2014-11-25,487.9249572753906,492.7789611816406,482.0803527832031,491.8378601074219,467.46588134765625,6740759,464.6649169921875,0
2014-11-26,491.31781005859375,491.8378601074219,486.68670654296875,488.89080810546875,464.6649169921875,6071160,465.4180908203125,1
2014-11-27,490.3519592285156,491.8378601074219,486.9095764160156,489.68328857421875,465.4180908203125,5667200,466.8068542480469,1
2014-11-28,490.203369140625,503.8985595703125,486.98388671875,491.1444396972656,466.8068542480469,9636658,452.68402099609375,0
2014-12-01,489.8566589355469,491.31781005859375,474.77459716796875,476.2852783203125,452.68402099609375,8021875,453.1782531738281,1
2014-12-02,476.4833984375,481.0649719238281,474.502197265625,476.80535888671875,453.1782531738281,4362578,455.8616638183594,1
2014-12-03,474.77459716796875,482.42706298828125,474.77459716796875,479.62860107421875,455.8616638183594,4518016,451.2481689453125,0
2014-12-04,479.5047607421875,482.8976135253906,473.3630065917969,474.77459716796875,451.2481689453125,4972796,450.6831970214844,0
2014-12-05,475.98809814453125,478.9599304199219,473.0657958984375,474.18023681640625,450.6831970214844,4637273,444.6810302734375,0
2014-12-08,475.4927978515625,476.9044189453125,466.7011413574219,467.8651123046875,444.6810302734375,4725197,442.4449768066406,0
2014-12-09,466.0820007324219,470.886474609375,461.12896728515625,465.5124206542969,442.4449768066406,4891321,439.0084228515625,0
2014-12-10,461.3518371582031,466.0572509765625,460.6336669921875,461.89666748046875,439.0084228515625,6111529,426.5802917480469,0
2014-12-11,460.1383361816406,460.1383361816406,447.43377685546875,448.82061767578125,426.5802917480469,10439430,415.37615966796875,0
2014-12-12,449.24163818359375,451.2228698730469,435.54644775390625,437.0323791503906,415.37615966796875,8249240,413.7049865722656,0
2014-12-15,434.85302734375,436.75994873046875,431.9059753417969,435.2740478515625,413.7049865722656,5837033,407.0201721191406,0
2014-12-16,434.2834167480469,437.4781494140625,425.813720703125,428.2406921386719,407.0201721191406,9639014,409.326904296875,1
2014-12-17,428.5626525878906,433.34234619140625,428.1664123535156,430.6676940917969,409.326904296875,9589943,414.3170166015625,1
2014-12-18,436.6361389160156,438.2458801269531,428.2654724121094,435.9179382324219,414.3170166015625,6908975,423.94403076171875,1
2014-12-19,438.39447021484375,449.93505859375,437.1066589355469,446.04693603515625,423.94403076171875,9263934,425.9918518066406,1
2014-12-22,446.7651062011719,449.142578125,441.3167724609375,448.2015075683594,425.9918518066406,3832822,420.74285888671875,0
2014-12-23,446.9384765625,447.83001708984375,441.7130126953125,442.6788330078125,420.74285888671875,4884148,416.2235412597656,0
2014-12-24,442.6788330078125,444.3628845214844,435.868408203125,437.9239196777344,416.2235412597656,10374401,418.4361267089844,1
2014-12-26,439.1374206542969,442.1340026855469,435.9179382324219,440.2518615722656,418.4361267089844,2256799,422.2727966308594,1
2014-12-29,440.0784912109375,445.303955078125,439.3107604980469,444.28857421875,422.2727966308594,3198960,414.34051513671875,0
2014-12-30,444.3381042480469,444.9820251464844,434.4320068359375,435.94268798828125,414.34051513671875,5366049,419.5189208984375,1
2014-12-31,435.868408203125,442.7531433105469,435.3978576660156,441.39105224609375,419.5189208984375,3906592,417.9889221191406,0
2015-01-01,438.98883056640625,441.81207275390625,437.67626953125,439.78131103515625,417.9889221191406,1367720,416.8825988769531,0
2015-01-02,439.88037109375,443.81805419921875,437.9981994628906,438.6173400878906,416.8825988769531,3383424,412.3162536621094,0
2015-01-05,438.3449401855469,441.2672119140625,432.94610595703125,433.8128967285156,412.3162536621094,4662967,393.603515625,0
2015-01-06,430.91534423828125,432.4012756347656,412.09375,414.12451171875,393.603515625,8596809,402.1712646484375,1
2015-01-07,414.61981201171875,425.3679504394531,414.5702819824219,423.1390686035156,402.1712646484375,9562421,396.4045104980469,0
2015-01-08,426.0118408203125,427.398681640625,416.1304931640625,417.0715637207031,396.4045104980469,9171029,404.99591064453125,1
2015-01-09,420.2167663574219,426.9529113769531,418.53271484375,426.11090087890625,404.99591064453125,6180769,400.28826904296875,0
2015-01-12,426.2099609375,426.4576110839844,416.84869384765625,421.1578369140625,400.28826904296875,4661200,396.92242431640625,0
2015-01-13,422.49517822265625,423.46099853515625,416.3038635253906,417.6164245605469,396.92242431640625,4591328,393.06207275390625,0
2015-01-14,417.5421142578125,419.5233459472656,411.697509765625,413.5549011230469,393.06207275390625,5251887,406.8553466796875,1
2015-01-15,416.05621337890625,431.4601745605469,416.05621337890625,428.0673522949219,406.8553466796875,7811847,409.4210510253906,1
2015-01-16,425.9623107910156,433.3918762207031,422.0246276855469,430.7667541503906,409.4210510253906,8831705,414.1051025390625,1
2015-01-19,431.014404296875,438.8402404785156,425.3431701660156,435.6950378417969,414.1051025390625,6156390,425.12091064453125,1
2015-01-20,436.6113586425781,448.5234375,435.2987976074219,447.2851867675781,425.12091064453125,6166247,426.86273193359375,1
2015-01-21,448.25103759765625,451.4209899902344,441.8368225097656,449.1177978515625,426.86273193359375,7884400,416.0352478027344,0
2015-01-22,448.3253173828125,449.3406982421875,435.6207580566406,437.7257995605469,416.0352478027344,10947527,417.51812744140625,1
2015-01-23,440.8214416503906,444.6848449707031,434.3824768066406,439.2860107421875,417.51812744140625,8344145,418.5303039550781,1
2015-01-27,442.2578430175781,444.1399841308594,436.1160583496094,440.3509216308594,418.5303039550781,8279250,426.9097900390625,1
2015-01-28,438.8897705078125,450.62847900390625,438.8897705078125,449.1673278808594,426.9097900390625,8906082,437.52545166015625,1
2015-01-29,449.2911682128906,462.8625183105469,449.1921081542969,460.3364562988281,437.52545166015625,16668291,430.8642578125,0
2015-01-30,460.6336669921875,461.2527770996094,450.23223876953125,453.3279113769531,430.8642578125,10036145,427.47479248046875,0
2015-02-02,453.7241516113281,455.6310729980469,448.5977478027344,449.76171875,427.47479248046875,8908197,441.38580322265625,1
2015-02-03,452.3125305175781,466.0077209472656,452.3125305175781,464.3979797363281,441.38580322265625,7888109,437.2430114746094,0
2015-02-04,465.14093017578125,467.4688720703125,458.6029052734375,460.0392761230469,437.2430114746094,6494638,434.8421630859375,0
2015-02-05,463.60546875,465.53717041015625,454.49188232421875,457.51324462890625,434.8421630859375,5706742,428.3456726074219,0
2015-02-06,457.71136474609375,460.6336669921875,447.2604064941406,450.6780090332031,428.3456726074219,4174655,422.131591796875,0
2015-02-09,446.3688659667969,454.69000244140625,441.81207275390625,444.1399841308594,422.131591796875,4079516,415.21142578125,0
2015-02-10,444.7839050292969,448.0033874511719,426.606201171875,436.8590087890625,415.21142578125,6299938,424.0146789550781,1
2015-02-11,438.8402404785156,448.127197265625,437.35430908203125,446.1212158203125,424.0146789550781,4513933,427.9925842285156,1
2015-02-12,449.7369384765625,452.68402099609375,439.4593505859375,450.3065490722656,427.9925842285156,4019490,431.9234619140625,1
2015-02-13,452.7087707519531,456.07684326171875,450.25701904296875,454.4423522949219,431.9234619140625,3412182,425.00323486328125,0
2015-02-16,455.0367126464844,457.7608947753906,445.7745056152344,447.1613464355469,425.00323486328125,5661079,424.4619140625,0
2015-02-18,445.7745056152344,449.7369384765625,443.00079345703125,446.5917663574219,424.4619140625,4538867,424.65020751953125,1
2015-02-19,449.21685791015625,449.538818359375,439.60797119140625,446.7898864746094,424.65020751953125,4407617,411.0216369628906,0
2015-02-20,443.42181396484375,443.79327392578125,431.5592346191406,432.4508056640625,411.0216369628906,8637984,400.82965087890625,0
2015-02-23,430.8905944824219,434.2586669921875,419.5728759765625,421.7274475097656,400.82965087890625,6509207,396.1220397949219,0
2015-02-24,423.1142883300781,424.3773193359375,414.5702819824219,416.7743835449219,396.1220397949219,9205176,396.92242431640625,1
2015-02-25,420.4148864746094,424.2287292480469,416.5762634277344,417.6164245605469,396.92242431640625,7049002,396.3810119628906,0
2015-02-26,419.07757568359375,421.0092468261719,414.3721618652344,417.04681396484375,396.3810119628906,9903671,402.75982666015625,1
2015-02-27,419.7957458496094,426.4576110839844,418.3345947265625,423.7582092285156,402.75982666015625,8611300,406.8553466796875,1
2015-03-02,430.4200439453125,433.6395263671875,423.7582092285156,428.0673522949219,406.8553466796875,6728442,424.0617370605469,1
2015-03-03,430.4200439453125,448.9692077636719,429.6275634765625,446.1707458496094,424.0617370605469,9523937,417.96539306640625,0
2015-03-04,448.746337890625,450.55419921875,435.8931579589844,439.7565612792969,417.96539306640625,6680693,416.6001281738281,0
2015-03-05,442.0597229003906,445.1553649902344,434.95208740234375,438.3201599121094,416.6001281738281,4945756,409.39752197265625,0
2015-03-09,438.39447021484375,441.688232421875,428.017822265625,430.74200439453125,409.39752197265625,6491176,404.4544982910156,0
2015-03-10,430.3952941894531,433.7881164550781,423.68389892578125,425.5412902832031,404.4544982910156,7030516,402.9480895996094,0
2015-03-11,426.4328308105469,430.71722412109375,422.197998046875,423.9563293457031,402.9480895996094,5369953,406.6435546875,1
2015-03-12,424.9716796875,429.6275634765625,423.782958984375,427.8444519042969,406.6435546875,5437566,400.19415283203125,0
2015-03-13,430.4200439453125,430.71722412109375,419.5233459472656,421.05877685546875,400.19415283203125,5970034,396.4280700683594,0
2015-03-16,421.752197265625,422.9656982421875,416.2048034667969,417.0963439941406,396.4280700683594,6387153,403.3717956542969,1
2015-03-17,421.28167724609375,425.91278076171875,416.551513671875,424.402099609375,403.3717956542969,8800839,408.92681884765625,1
2015-03-18,424.47637939453125,432.02978515625,423.3371887207031,430.2467041015625,408.92681884765625,4278050,403.042236328125,0
2015-03-19,433.664306640625,434.23388671875,423.0400085449219,424.0553894042969,403.042236328125,6430821,402.0771484375,0
2015-03-20,424.9221496582031,426.5318908691406,420.3158264160156,423.0400085449219,402.0771484375,4802236,396.357421875,0
2015-03-23,424.2287292480469,427.9435119628906,415.1151123046875,417.02203369140625,396.357421875,6115649,399.1819763183594,1
2015-03-24,417.0963439941406,423.1390686035156,417.0963439941406,419.9938659667969,399.1819763183594,4263534,397.74615478515625,0
2015-03-25,420.5139465332031,420.7615966796875,416.551513671875,418.4831848144531,397.74615478515625,4737268,390.4023132324219,0
2015-03-26,416.6010437011719,420.6377868652344,408.18084716796875,410.7564392089844,390.4023132324219,9516748,382.1169128417969,0
2015-03-27,413.03485107421875,413.5796813964844,396.9621887207031,402.0390625,382.1169128417969,10765370,381.669677734375,0
2015-03-30,404.466064453125,405.0108947753906,394.48565673828125,401.56854248046875,381.669677734375,7998063,388.84881591796875,1
2015-03-31,405.15948486328125,412.53955078125,405.15948486328125,409.1219482421875,388.84881591796875,9338631,393.5799560546875,1
2015-04-01,408.57708740234375,415.5609130859375,402.73248291015625,414.0997619628906,393.5799560546875,6732605,388.2132568359375,0
2015-04-06,414.0749816894531,415.0655822753906,406.8435363769531,408.4532775878906,388.2132568359375,5692183,392.0735168457031,1
2015-04-07,409.1466979980469,414.12451171875,409.1466979980469,412.5147705078125,392.0735168457031,9818618,407.6322021484375,1
2015-04-08,412.83673095703125,430.6676940917969,412.53955078125,428.8846130371094,407.6322021484375,11454982,421.3783874511719,1
2015-04-09,428.6864929199219,445.2792053222656,425.3679504394531,443.3475036621094,421.3783874511719,12588063,425.7329406738281,1
2015-04-10,443.2732238769531,450.1331787109375,440.37567138671875,447.9290771484375,425.7329406738281,11686661,434.2772216796875,1
2015-04-13,449.142578125,458.0332946777344,445.1553649902344,456.9188537597656,434.2772216796875,9311840,434.8186340332031,1
2015-04-15,456.1759033203125,465.3885803222656,449.3406982421875,457.48846435546875,434.8186340332031,10259724,437.03118896484375,1
2015-04-16,457.90948486328125,464.5960998535156,455.185302734375,459.81640625,437.03118896484375,9311821,436.3250732421875,0
2015-04-17,463.13494873046875,467.7165222167969,456.9683837890625,459.0734558105469,436.3250732421875,11056926,416.9296875,0
2015-04-20,464.2493896484375,464.32366943359375,435.1254577636719,438.6668701171875,416.9296875,17365390,412.5987243652344,0
2015-04-21,440.895751953125,443.5456237792969,432.12884521484375,434.1100769042969,412.5987243652344,8171780,414.15216064453125,1
2015-04-22,436.8094787597656,439.2117004394531,429.429443359375,435.74456787109375,414.15216064453125,6812343,412.8811340332031,0
2015-04-23,437.77532958984375,440.5242614746094,430.44482421875,434.4072570800781,412.8811340332031,6155401,413.7520751953125,1
2015-04-24,434.3824768066406,438.072509765625,430.2467041015625,435.3235778808594,413.7520751953125,5865595,412.0572814941406,0
2015-04-27,435.8931579589844,439.58319091796875,431.633544921875,433.54046630859375,412.0572814941406,5096308,407.3026428222656,0
2015-04-28,433.2432861328125,436.8590087890625,425.2441101074219,428.53790283203125,407.3026428222656,6778219,400.14703369140625,0
2015-04-29,426.9529113769531,431.1877746582031,419.7214660644531,421.0092468261719,400.14703369140625,7563040,405.96099853515625,1
2015-04-30,421.0092468261719,428.8846130371094,419.9938659667969,427.12628173828125,405.96099853515625,16061186,419.4247131347656,1
2015-05-04,429.033203125,442.7531433105469,426.2099609375,441.2919921875,419.4247131347656,6958726,419.9896240234375,1
2015-05-05,442.6540832519531,446.6660461425781,438.39447021484375,441.8863525390625,419.9896240234375,8236274,414.3876037597656,0
2015-05-06,440.8214416503906,444.1647644042969,431.9059753417969,435.9922180175781,414.3876037597656,10355229,409.91534423828125,0
2015-05-07,433.3918762207031,435.1006774902344,425.9623107910156,431.2868347167969,409.91534423828125,7723447,423.70220947265625,1
2015-05-08,431.41064453125,442.6788330078125,426.50714111328125,440.6728515625,423.70220947265625,7893697,426.67864990234375,1
2015-05-11,442.2330627441406,445.5020751953125,437.55242919921875,443.7685241699219,426.67864990234375,6559762,413.70135498046875,0
2015-05-12,443.2484436035156,443.2484436035156,428.51312255859375,430.2714538574219,413.70135498046875,7684065,421.5115661621094,1
2015-05-13,432.5746154785156,440.1528015136719,424.575439453125,438.39447021484375,421.5115661621094,7707709,418.2255859375,0
2015-05-14,438.8402404785156,438.9393005371094,431.0639343261719,434.97686767578125,418.2255859375,5690160,416.2015686035156,0
2015-05-15,436.8094787597656,439.3107604980469,430.9648742675781,432.8717956542969,416.2015686035156,3845085,424.5832214355469,1
2015-05-18,433.34234619140625,442.80267333984375,432.0050354003906,441.58917236328125,424.5832214355469,4544638,426.48822021484375,1
2015-05-19,441.4405822753906,448.127197265625,439.1374206542969,443.5704040527344,426.48822021484375,6697763,432.822021484375,1
2015-05-20,445.9726257324219,451.2228698730469,444.63531494140625,450.157958984375,432.822021484375,4019151,427.05963134765625,0
2015-05-21,451.3466796875,453.4021911621094,442.8522033691406,444.1647644042969,427.05963134765625,4965518,430.44085693359375,1
2015-05-22,444.28857421875,448.5482177734375,444.28857421875,447.6814270019531,430.44085693359375,3853084,425.9881286621094,0
2015-05-25,445.7745056152344,449.7369384765625,441.98541259765625,443.0503234863281,425.9881286621094,3053900,421.2734375,0
2015-05-26,443.2979736328125,443.79327392578125,437.2057189941406,438.1468200683594,421.2734375,4388978,421.6068115234375,1
