neg,neu,pos,compound
0.047,0.853,0.099,0.9859
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.02,0.916,0.065,0.9393
0.02,0.916,0.065,0.9393
0.02,0.916,0.065,0.9393
0.039,0.866,0.095,0.8519
0.039,0.866,0.095,0.8519
0.039,0.866,0.095,0.8519
0.025,0.887,0.088,0.7003
0.025,0.887,0.088,0.7003
0.025,0.887,0.088,0.7003
0.119,0.775,0.107,0.128
0.119,0.775,0.107,0.128
0.119,0.775,0.107,0.128
0.056,0.824,0.12,0.8779
0.056,0.824,0.12,0.8779
0.056,0.824,0.12,0.8779
0.092,0.829,0.079,-0.4588
0.092,0.829,0.079,-0.4588
0.092,0.829,0.079,-0.4588
0.0,0.85,0.15,0.9231
0.0,0.85,0.15,0.9231
0.0,0.85,0.15,0.9231
0.016,0.906,0.078,0.9118
0.016,0.906,0.078,0.9118
0.016,0.906,0.078,0.9118
0.05,0.911,0.04,-0.1531
0.05,0.911,0.04,-0.1531
0.05,0.911,0.04,-0.1531
0.042,0.786,0.172,0.9899
0.042,0.786,0.172,0.9899
0.042,0.786,0.172,0.9899
0.03,0.934,0.036,0.4404
0.03,0.934,0.036,0.4404
0.03,0.934,0.036,0.4404
0.032,0.856,0.112,0.9735
0.032,0.856,0.112,0.9735
0.032,0.856,0.112,0.9735
0.081,0.858,0.061,-0.6808
0.081,0.858,0.061,-0.6808
0.081,0.858,0.061,-0.6808
0.053,0.824,0.123,0.8555
0.053,0.824,0.123,0.8555
0.053,0.824,0.123,0.8555
0.078,0.803,0.12,0.7906
0.078,0.803,0.12,0.7906
0.078,0.803,0.12,0.7906
0.036,0.853,0.111,0.8555
0.036,0.853,0.111,0.8555
0.036,0.853,0.111,0.8555
0.013,0.912,0.075,0.8834
0.013,0.912,0.075,0.8834
0.013,0.912,0.075,0.8834
0.03,0.789,0.181,0.9778
0.03,0.789,0.181,0.9778
0.03,0.789,0.181,0.9778
0.0,0.948,0.052,0.8271
0.0,0.948,0.052,0.8271
0.0,0.948,0.052,0.8271
0.046,0.74,0.213,0.9607
0.046,0.74,0.213,0.9607
0.046,0.74,0.213,0.9607
0.015,0.871,0.114,0.9531
0.015,0.871,0.114,0.9531
0.015,0.871,0.114,0.9531
0.057,0.778,0.165,0.926
0.057,0.778,0.165,0.926
0.057,0.778,0.165,0.926
0.031,0.932,0.037,0.4173
0.031,0.932,0.037,0.4173
0.031,0.932,0.037,0.4173
0.022,0.888,0.09,0.9962
0.022,0.888,0.09,0.9962
0.022,0.888,0.09,0.9962
0.0,0.829,0.171,0.987
0.0,0.829,0.171,0.987
0.0,0.829,0.171,0.987
0.021,0.875,0.104,0.9231
0.021,0.875,0.104,0.9231
0.021,0.875,0.104,0.9231
0.057,0.822,0.12,0.9652
0.057,0.822,0.12,0.9652
0.057,0.822,0.12,0.9652
0.034,0.88,0.087,0.9349
0.034,0.88,0.087,0.9349
0.034,0.88,0.087,0.9349
0.058,0.806,0.136,0.9705
0.058,0.806,0.136,0.9705
0.058,0.806,0.136,0.9705
0.024,0.864,0.111,0.9856
0.024,0.864,0.111,0.9856
0.024,0.864,0.111,0.9856
0.0,0.952,0.048,0.4939
0.0,0.952,0.048,0.4939
0.0,0.952,0.048,0.4939
0.029,0.867,0.105,0.9729
0.029,0.867,0.105,0.9729
0.029,0.867,0.105,0.9729
0.027,0.952,0.021,0.101
0.027,0.952,0.021,0.101
0.027,0.952,0.021,0.101
0.0,0.944,0.056,0.7184
0.0,0.944,0.056,0.7184
0.0,0.944,0.056,0.7184
0.059,0.809,0.132,0.9413
0.059,0.809,0.132,0.9413
0.059,0.809,0.132,0.9413
0.047,0.846,0.107,0.9559
0.047,0.846,0.107,0.9559
0.047,0.846,0.107,0.9559
0.02,0.873,0.107,0.9914
0.02,0.873,0.107,0.9914
0.02,0.873,0.107,0.9914
0.0,0.889,0.111,0.9595
0.0,0.889,0.111,0.9595
0.0,0.889,0.111,0.9595
0.062,0.844,0.094,0.9371
0.062,0.844,0.094,0.9371
0.062,0.844,0.094,0.9371
0.052,0.877,0.07,0.3818
0.052,0.877,0.07,0.3818
0.052,0.877,0.07,0.3818
0.03,0.854,0.116,0.9851
0.03,0.854,0.116,0.9851
0.03,0.854,0.116,0.9851
0.02,0.834,0.146,0.9193
0.02,0.834,0.146,0.9193
0.02,0.834,0.146,0.9193
0.0,0.9,0.1,0.7906
0.0,0.9,0.1,0.7906
0.0,0.9,0.1,0.7906
0.028,0.875,0.097,0.8689
0.028,0.875,0.097,0.8689
0.028,0.875,0.097,0.8689
0.06,0.783,0.157,0.9901
0.06,0.783,0.157,0.9901
0.06,0.783,0.157,0.9901
0.067,0.815,0.118,0.9674
0.067,0.815,0.118,0.9674
0.067,0.815,0.118,0.9674
0.024,0.86,0.116,0.975
0.024,0.86,0.116,0.975
0.024,0.86,0.116,0.975
0.052,0.772,0.176,0.9413
0.052,0.772,0.176,0.9413
0.052,0.772,0.176,0.9413
0.076,0.778,0.147,0.9578
0.076,0.778,0.147,0.9578
0.076,0.778,0.147,0.9578
0.026,0.872,0.102,0.6808
0.026,0.872,0.102,0.6808
0.026,0.872,0.102,0.6808
0.057,0.856,0.087,0.3818
0.057,0.856,0.087,0.3818
0.057,0.856,0.087,0.3818
0.0,0.99,0.01,0.0772
0.0,0.99,0.01,0.0772
0.0,0.99,0.01,0.0772
0.136,0.864,0.0,-0.802
0.136,0.864,0.0,-0.802
0.136,0.864,0.0,-0.802
0.0,0.741,0.259,0.5994
0.0,0.741,0.259,0.5994
0.0,0.741,0.259,0.5994
0.318,0.682,0.0,-0.8885
0.318,0.682,0.0,-0.8885
0.318,0.682,0.0,-0.8885
0.05,0.858,0.091,0.7096
0.05,0.858,0.091,0.7096
0.05,0.858,0.091,0.7096
0.073,0.856,0.072,-0.2732
0.073,0.856,0.072,-0.2732
0.073,0.856,0.072,-0.2732
0.0,0.87,0.13,0.6597
0.0,0.87,0.13,0.6597
0.0,0.87,0.13,0.6597
0.087,0.847,0.066,-0.6808
0.087,0.847,0.066,-0.6808
0.087,0.847,0.066,-0.6808
0.04,0.873,0.087,0.3612
0.04,0.873,0.087,0.3612
0.04,0.873,0.087,0.3612
0.045,0.771,0.184,0.9063
0.045,0.771,0.184,0.9063
0.045,0.771,0.184,0.9063
0.265,0.735,0.0,-0.7906
0.265,0.735,0.0,-0.7906
0.265,0.735,0.0,-0.7906
0.0,0.826,0.174,0.9698
0.0,0.826,0.174,0.9698
0.0,0.826,0.174,0.9698
0.0,0.824,0.176,0.4588
0.0,0.824,0.176,0.4588
0.0,0.824,0.176,0.4588
0.024,0.869,0.107,0.9678
0.024,0.869,0.107,0.9678
0.024,0.869,0.107,0.9678
0.034,0.832,0.134,0.7717
0.034,0.832,0.134,0.7717
0.034,0.832,0.134,0.7717
0.021,0.819,0.16,0.9901
0.021,0.819,0.16,0.9901
0.021,0.819,0.16,0.9901
0.13,0.771,0.099,-0.9001
0.13,0.771,0.099,-0.9001
0.13,0.771,0.099,-0.9001
0.04,0.888,0.071,0.7003
0.04,0.888,0.071,0.7003
0.04,0.888,0.071,0.7003
0.054,0.8,0.146,0.9313
0.054,0.8,0.146,0.9313
0.054,0.8,0.146,0.9313
0.012,0.835,0.153,0.9274
0.012,0.835,0.153,0.9274
0.012,0.835,0.153,0.9274
0.045,0.76,0.195,0.9274
0.045,0.76,0.195,0.9274
0.045,0.76,0.195,0.9274
0.051,0.832,0.116,0.6908
0.051,0.832,0.116,0.6908
0.051,0.832,0.116,0.6908
0.024,0.876,0.1,0.9712
0.024,0.876,0.1,0.9712
0.024,0.876,0.1,0.9712
0.061,0.788,0.151,0.8834
0.061,0.788,0.151,0.8834
0.061,0.788,0.151,0.8834
0.032,0.925,0.043,0.4215
0.032,0.925,0.043,0.4215
0.032,0.925,0.043,0.4215
0.01,0.808,0.182,0.9972
0.01,0.808,0.182,0.9972
0.01,0.808,0.182,0.9972
0.0,0.835,0.165,0.946
0.0,0.835,0.165,0.946
0.0,0.835,0.165,0.946
0.192,0.689,0.118,-0.743
0.192,0.689,0.118,-0.743
0.192,0.689,0.118,-0.743
0.12,0.788,0.093,-0.4767
0.12,0.788,0.093,-0.4767
0.12,0.788,0.093,-0.4767
0.0,0.881,0.119,0.9834
0.0,0.881,0.119,0.9834
0.0,0.881,0.119,0.9834
0.309,0.645,0.047,-0.9337
0.309,0.645,0.047,-0.9337
0.309,0.645,0.047,-0.9337
0.016,0.947,0.038,0.4215
0.016,0.947,0.038,0.4215
0.016,0.947,0.038,0.4215
0.032,0.851,0.116,0.7351
0.032,0.851,0.116,0.7351
0.032,0.851,0.116,0.7351
0.08,0.857,0.063,-0.6705
0.08,0.857,0.063,-0.6705
0.08,0.857,0.063,-0.6705
0.318,0.682,0.0,-0.8885
0.318,0.682,0.0,-0.8885
0.318,0.682,0.0,-0.8885
0.0,0.902,0.098,0.7506
0.0,0.902,0.098,0.7506
0.0,0.902,0.098,0.7506
0.111,0.736,0.153,0.8481
0.111,0.736,0.153,0.8481
0.111,0.736,0.153,0.8481
0.0,0.927,0.073,0.743
0.0,0.927,0.073,0.743
0.0,0.927,0.073,0.743
0.019,0.896,0.085,0.7906
0.019,0.896,0.085,0.7906
0.019,0.896,0.085,0.7906
0.088,0.782,0.13,0.9779
0.088,0.782,0.13,0.9779
0.088,0.782,0.13,0.9779
0.021,0.885,0.095,0.9538
0.021,0.885,0.095,0.9538
0.021,0.885,0.095,0.9538
0.013,0.84,0.147,0.9847
0.013,0.84,0.147,0.9847
0.013,0.84,0.147,0.9847
0.043,0.848,0.109,0.7269
0.043,0.848,0.109,0.7269
0.043,0.848,0.109,0.7269
0.0,0.882,0.118,0.9393
0.0,0.882,0.118,0.9393
0.0,0.882,0.118,0.9393
0.08,0.877,0.042,-0.7783
0.08,0.877,0.042,-0.7783
0.08,0.877,0.042,-0.7783
0.0,0.894,0.106,0.8126
0.0,0.894,0.106,0.8126
0.0,0.894,0.106,0.8126
0.036,0.855,0.108,0.9908
0.036,0.855,0.108,0.9908
0.036,0.855,0.108,0.9908
0.04,0.854,0.107,0.9913
0.04,0.854,0.107,0.9913
0.04,0.854,0.107,0.9913
0.0,0.819,0.181,0.9928
0.0,0.819,0.181,0.9928
0.0,0.819,0.181,0.9928
0.031,0.826,0.144,0.9709
0.031,0.826,0.144,0.9709
0.031,0.826,0.144,0.9709
0.076,0.872,0.052,-0.4404
0.076,0.872,0.052,-0.4404
0.076,0.872,0.052,-0.4404
0.041,0.865,0.093,0.967
0.041,0.865,0.093,0.967
0.041,0.865,0.093,0.967
0.007,0.895,0.098,0.9595
0.007,0.895,0.098,0.9595
0.007,0.895,0.098,0.9595
0.032,0.867,0.101,0.9881
0.032,0.867,0.101,0.9881
0.032,0.867,0.101,0.9881
0.064,0.796,0.14,0.872
0.064,0.796,0.14,0.872
0.064,0.796,0.14,0.872
0.056,0.817,0.127,0.9805
0.056,0.817,0.127,0.9805
0.056,0.817,0.127,0.9805
0.0,0.856,0.144,0.7506
0.0,0.856,0.144,0.7506
0.0,0.856,0.144,0.7506
0.028,0.799,0.173,0.9957
0.028,0.799,0.173,0.9957
0.028,0.799,0.173,0.9957
0.018,0.899,0.083,0.8176
0.018,0.899,0.083,0.8176
0.018,0.899,0.083,0.8176
0.033,0.799,0.168,0.999
0.033,0.799,0.168,0.999
0.033,0.799,0.168,0.999
0.076,0.803,0.12,0.9766
0.076,0.803,0.12,0.9766
0.076,0.803,0.12,0.9766
0.062,0.865,0.072,0.296
0.062,0.865,0.072,0.296
0.062,0.865,0.072,0.296
0.0,0.874,0.126,0.9337
0.0,0.874,0.126,0.9337
0.0,0.874,0.126,0.9337
0.021,0.772,0.207,0.9965
0.021,0.772,0.207,0.9965
0.021,0.772,0.207,0.9965
0.0,0.917,0.083,0.8934
0.0,0.917,0.083,0.8934
0.0,0.917,0.083,0.8934
0.067,0.696,0.237,0.9702
0.067,0.696,0.237,0.9702
0.067,0.696,0.237,0.9702
0.045,0.938,0.017,-0.8779
0.045,0.938,0.017,-0.8779
0.045,0.938,0.017,-0.8779
0.04,0.831,0.129,0.9901
0.04,0.831,0.129,0.9901
0.04,0.831,0.129,0.9901
0.12,0.81,0.07,-0.9485
0.12,0.81,0.07,-0.9485
0.12,0.81,0.07,-0.9485
0.008,0.923,0.069,0.926
0.008,0.923,0.069,0.926
0.008,0.923,0.069,0.926
0.077,0.75,0.174,0.9531
0.077,0.75,0.174,0.9531
0.077,0.75,0.174,0.9531
0.0,0.902,0.098,0.959
0.0,0.902,0.098,0.959
0.0,0.902,0.098,0.959
0.052,0.845,0.103,0.9042
0.052,0.845,0.103,0.9042
0.052,0.845,0.103,0.9042
0.119,0.742,0.139,0.3612
0.119,0.742,0.139,0.3612
0.119,0.742,0.139,0.3612
0.211,0.706,0.083,-0.8074
0.211,0.706,0.083,-0.8074
0.211,0.706,0.083,-0.8074
0.046,0.646,0.308,0.9735
0.046,0.646,0.308,0.9735
0.046,0.646,0.308,0.9735
0.144,0.743,0.113,-0.4215
0.144,0.743,0.113,-0.4215
0.144,0.743,0.113,-0.4215
0.084,0.739,0.177,0.981
0.084,0.739,0.177,0.981
0.084,0.739,0.177,0.981
0.009,0.857,0.134,0.9783
0.009,0.857,0.134,0.9783
0.009,0.857,0.134,0.9783
0.0,0.916,0.084,0.5106
0.0,0.916,0.084,0.5106
0.0,0.916,0.084,0.5106
0.058,0.747,0.195,0.8957
0.058,0.747,0.195,0.8957
0.058,0.747,0.195,0.8957
0.0,0.908,0.092,0.872
0.0,0.908,0.092,0.872
0.0,0.908,0.092,0.872
0.02,0.887,0.094,0.9403
0.02,0.887,0.094,0.9403
0.02,0.887,0.094,0.9403
0.0,0.813,0.187,0.9403
0.0,0.813,0.187,0.9403
0.0,0.813,0.187,0.9403
0.039,0.909,0.052,0.7003
0.039,0.909,0.052,0.7003
0.039,0.909,0.052,0.7003
0.085,0.786,0.129,0.7717
0.085,0.786,0.129,0.7717
0.085,0.786,0.129,0.7717
0.031,0.871,0.098,0.9812
0.031,0.871,0.098,0.9812
0.031,0.871,0.098,0.9812
0.0,0.87,0.13,0.9792
0.0,0.87,0.13,0.9792
0.0,0.87,0.13,0.9792
0.042,0.871,0.087,0.967
0.042,0.871,0.087,0.967
0.042,0.871,0.087,0.967
0.04,0.872,0.088,0.7096
0.04,0.872,0.088,0.7096
0.04,0.872,0.088,0.7096
0.077,0.859,0.064,-0.5106
0.077,0.859,0.064,-0.5106
0.077,0.859,0.064,-0.5106
0.08,0.837,0.083,0.3182
0.08,0.837,0.083,0.3182
0.08,0.837,0.083,0.3182
0.029,0.823,0.148,0.967
0.029,0.823,0.148,0.967
0.029,0.823,0.148,0.967
0.032,0.923,0.045,0.128
0.032,0.923,0.045,0.128
0.032,0.923,0.045,0.128
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.914,0.086,0.8225
0.0,0.914,0.086,0.8225
0.0,0.914,0.086,0.8225
0.067,0.784,0.149,0.9766
0.067,0.784,0.149,0.9766
0.067,0.784,0.149,0.9766
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.213,0.709,0.078,-0.5719
0.213,0.709,0.078,-0.5719
0.213,0.709,0.078,-0.5719
0.032,0.74,0.228,0.9001
0.032,0.74,0.228,0.9001
0.032,0.74,0.228,0.9001
0.039,0.878,0.083,0.4404
0.039,0.878,0.083,0.4404
0.039,0.878,0.083,0.4404
0.012,0.885,0.103,0.9349
0.012,0.885,0.103,0.9349
0.012,0.885,0.103,0.9349
0.17,0.73,0.101,-0.5423
0.17,0.73,0.101,-0.5423
0.17,0.73,0.101,-0.5423
0.023,0.874,0.103,0.946
0.023,0.874,0.103,0.946
0.023,0.874,0.103,0.946
0.261,0.676,0.064,-0.802
0.261,0.676,0.064,-0.802
0.261,0.676,0.064,-0.802
0.067,0.813,0.12,0.9844
0.067,0.813,0.12,0.9844
0.067,0.813,0.12,0.9844
0.089,0.812,0.098,0.4767
0.089,0.812,0.098,0.4767
0.089,0.812,0.098,0.4767
0.03,0.813,0.157,0.9878
0.03,0.813,0.157,0.9878
0.03,0.813,0.157,0.9878
0.058,0.726,0.216,0.9984
0.058,0.726,0.216,0.9984
0.058,0.726,0.216,0.9984
0.13,0.838,0.032,-0.802
0.13,0.838,0.032,-0.802
0.13,0.838,0.032,-0.802
0.151,0.776,0.073,-0.3612
0.151,0.776,0.073,-0.3612
0.151,0.776,0.073,-0.3612
0.099,0.814,0.087,0.1027
0.099,0.814,0.087,0.1027
0.099,0.814,0.087,0.1027
0.011,0.853,0.136,0.9723
0.011,0.853,0.136,0.9723
0.011,0.853,0.136,0.9723
0.005,0.887,0.108,0.9781
0.005,0.887,0.108,0.9781
0.005,0.887,0.108,0.9781
0.081,0.799,0.12,0.4019
0.081,0.799,0.12,0.4019
0.081,0.799,0.12,0.4019
0.059,0.85,0.091,0.4404
0.059,0.85,0.091,0.4404
0.059,0.85,0.091,0.4404
0.035,0.841,0.124,0.984
0.035,0.841,0.124,0.984
0.035,0.841,0.124,0.984
0.055,0.794,0.151,0.994
0.055,0.794,0.151,0.994
0.055,0.794,0.151,0.994
0.039,0.826,0.136,0.9941
0.039,0.826,0.136,0.9941
0.039,0.826,0.136,0.9941
0.043,0.791,0.166,0.9966
0.043,0.791,0.166,0.9966
0.043,0.791,0.166,0.9966
0.016,0.875,0.109,0.9628
0.016,0.875,0.109,0.9628
0.016,0.875,0.109,0.9628
0.02,0.912,0.067,0.9432
0.02,0.912,0.067,0.9432
0.02,0.912,0.067,0.9432
0.0,0.896,0.104,0.886
0.0,0.896,0.104,0.886
0.0,0.896,0.104,0.886
0.0,0.869,0.131,0.8519
0.0,0.869,0.131,0.8519
0.0,0.869,0.131,0.8519
0.01,0.87,0.12,0.9927
0.01,0.87,0.12,0.9927
0.01,0.87,0.12,0.9927
0.07,0.877,0.053,-0.6249
0.07,0.877,0.053,-0.6249
0.07,0.877,0.053,-0.6249
0.008,0.848,0.144,0.9948
0.008,0.848,0.144,0.9948
0.008,0.848,0.144,0.9948
0.044,0.835,0.121,0.9858
0.044,0.835,0.121,0.9858
0.044,0.835,0.121,0.9858
0.021,0.784,0.194,0.9972
0.021,0.784,0.194,0.9972
0.021,0.784,0.194,0.9972
0.066,0.818,0.116,0.9578
0.066,0.818,0.116,0.9578
0.066,0.818,0.116,0.9578
0.0,0.968,0.032,0.7845
0.0,0.968,0.032,0.7845
0.0,0.968,0.032,0.7845
0.054,0.73,0.215,0.9862
0.054,0.73,0.215,0.9862
0.054,0.73,0.215,0.9862
0.073,0.791,0.136,0.8885
0.073,0.791,0.136,0.8885
0.073,0.791,0.136,0.8885
0.068,0.859,0.073,0.9212
0.068,0.859,0.073,0.9212
0.068,0.859,0.073,0.9212
0.151,0.76,0.089,-0.5423
0.151,0.76,0.089,-0.5423
0.151,0.76,0.089,-0.5423
0.023,0.968,0.009,-0.4767
0.023,0.968,0.009,-0.4767
0.023,0.968,0.009,-0.4767
0.089,0.841,0.07,-0.6124
0.089,0.841,0.07,-0.6124
0.089,0.841,0.07,-0.6124
0.079,0.89,0.032,-0.9246
0.079,0.89,0.032,-0.9246
0.079,0.89,0.032,-0.9246
0.071,0.814,0.115,0.9136
0.071,0.814,0.115,0.9136
0.071,0.814,0.115,0.9136
0.0,0.934,0.066,0.5106
0.0,0.934,0.066,0.5106
0.0,0.934,0.066,0.5106
0.089,0.783,0.128,0.9042
0.089,0.783,0.128,0.9042
0.089,0.783,0.128,0.9042
0.019,0.928,0.053,0.8316
0.019,0.928,0.053,0.8316
0.019,0.928,0.053,0.8316
0.036,0.844,0.12,0.7964
0.036,0.844,0.12,0.7964
0.036,0.844,0.12,0.7964
0.24,0.639,0.122,-0.9136
0.24,0.639,0.122,-0.9136
0.24,0.639,0.122,-0.9136
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.051,0.86,0.089,0.9104
0.051,0.86,0.089,0.9104
0.051,0.86,0.089,0.9104
0.02,0.919,0.061,0.875
0.02,0.919,0.061,0.875
0.02,0.919,0.061,0.875
0.101,0.762,0.137,0.9423
0.101,0.762,0.137,0.9423
0.101,0.762,0.137,0.9423
0.147,0.719,0.134,0.0516
0.147,0.719,0.134,0.0516
0.147,0.719,0.134,0.0516
0.131,0.731,0.138,0.4215
0.131,0.731,0.138,0.4215
0.131,0.731,0.138,0.4215
0.203,0.722,0.074,-0.5719
0.203,0.722,0.074,-0.5719
0.203,0.722,0.074,-0.5719
0.116,0.799,0.085,-0.0516
0.116,0.799,0.085,-0.0516
0.116,0.799,0.085,-0.0516
0.073,0.854,0.073,0.0258
0.073,0.854,0.073,0.0258
0.073,0.854,0.073,0.0258
0.046,0.844,0.11,0.9954
0.046,0.844,0.11,0.9954
0.046,0.844,0.11,0.9954
0.225,0.682,0.093,-0.8689
0.225,0.682,0.093,-0.8689
0.225,0.682,0.093,-0.8689
0.016,0.856,0.127,0.979
0.016,0.856,0.127,0.979
0.016,0.856,0.127,0.979
0.0,0.967,0.033,0.7906
0.0,0.967,0.033,0.7906
0.0,0.967,0.033,0.7906
0.006,0.9,0.093,0.967
0.006,0.9,0.093,0.967
0.006,0.9,0.093,0.967
0.0,0.928,0.072,0.969
0.0,0.928,0.072,0.969
0.0,0.928,0.072,0.969
0.0,0.93,0.07,0.5106
0.0,0.93,0.07,0.5106
0.0,0.93,0.07,0.5106
0.076,0.916,0.008,-0.9769
0.076,0.916,0.008,-0.9769
0.076,0.916,0.008,-0.9769
0.0,0.929,0.071,0.5106
0.0,0.929,0.071,0.5106
0.0,0.929,0.071,0.5106
0.0,0.936,0.064,0.5106
0.0,0.936,0.064,0.5106
0.0,0.936,0.064,0.5106
0.143,0.814,0.042,-0.9825
0.143,0.814,0.042,-0.9825
0.143,0.814,0.042,-0.9825
0.12,0.801,0.078,-0.9325
0.12,0.801,0.078,-0.9325
0.12,0.801,0.078,-0.9325
0.271,0.663,0.066,-0.802
0.271,0.663,0.066,-0.802
0.271,0.663,0.066,-0.802
0.158,0.764,0.079,-0.3182
0.158,0.764,0.079,-0.3182
0.158,0.764,0.079,-0.3182
0.062,0.844,0.094,0.4588
0.062,0.844,0.094,0.4588
0.062,0.844,0.094,0.4588
0.018,0.813,0.169,0.9524
0.018,0.813,0.169,0.9524
0.018,0.813,0.169,0.9524
0.013,0.875,0.112,0.9382
0.013,0.875,0.112,0.9382
0.013,0.875,0.112,0.9382
0.024,0.833,0.144,0.9977
0.024,0.833,0.144,0.9977
0.024,0.833,0.144,0.9977
0.0,0.821,0.179,0.9884
0.0,0.821,0.179,0.9884
0.0,0.821,0.179,0.9884
0.0,0.771,0.229,0.9501
0.0,0.771,0.229,0.9501
0.0,0.771,0.229,0.9501
0.031,0.909,0.06,0.8442
0.031,0.909,0.06,0.8442
0.031,0.909,0.06,0.8442
0.009,0.905,0.086,0.9741
0.009,0.905,0.086,0.9741
0.009,0.905,0.086,0.9741
0.032,0.889,0.079,0.796
0.032,0.889,0.079,0.796
0.032,0.889,0.079,0.796
0.172,0.725,0.103,-0.3818
0.172,0.725,0.103,-0.3818
0.172,0.725,0.103,-0.3818
0.167,0.718,0.115,-0.8316
0.167,0.718,0.115,-0.8316
0.167,0.718,0.115,-0.8316
0.0,0.963,0.037,0.7906
0.0,0.963,0.037,0.7906
0.0,0.963,0.037,0.7906
0.039,0.776,0.185,0.959
0.039,0.776,0.185,0.959
0.039,0.776,0.185,0.959
0.061,0.816,0.123,0.5859
0.061,0.816,0.123,0.5859
0.061,0.816,0.123,0.5859
0.055,0.805,0.14,0.9966
0.055,0.805,0.14,0.9966
0.055,0.805,0.14,0.9966
0.024,0.846,0.131,0.9938
0.024,0.846,0.131,0.9938
0.024,0.846,0.131,0.9938
0.077,0.813,0.11,0.9612
0.077,0.813,0.11,0.9612
0.077,0.813,0.11,0.9612
0.143,0.746,0.111,-0.9325
0.143,0.746,0.111,-0.9325
0.143,0.746,0.111,-0.9325
0.0,0.93,0.07,0.7964
0.0,0.93,0.07,0.7964
0.0,0.93,0.07,0.7964
0.034,0.824,0.141,0.9915
0.034,0.824,0.141,0.9915
0.034,0.824,0.141,0.9915
0.032,0.923,0.045,0.34
0.032,0.923,0.045,0.34
0.032,0.923,0.045,0.34
0.066,0.771,0.163,0.9702
0.066,0.771,0.163,0.9702
0.066,0.771,0.163,0.9702
0.075,0.893,0.033,-0.9118
0.075,0.893,0.033,-0.9118
0.075,0.893,0.033,-0.9118
0.09,0.889,0.021,-0.7351
0.09,0.889,0.021,-0.7351
0.09,0.889,0.021,-0.7351
0.149,0.725,0.126,-0.128
0.149,0.725,0.126,-0.128
0.149,0.725,0.126,-0.128
0.037,0.781,0.183,0.9732
0.037,0.781,0.183,0.9732
0.037,0.781,0.183,0.9732
0.0,0.812,0.188,0.9423
0.0,0.812,0.188,0.9423
0.0,0.812,0.188,0.9423
0.053,0.865,0.083,0.5423
0.053,0.865,0.083,0.5423
0.053,0.865,0.083,0.5423
0.052,0.891,0.057,0.2023
0.052,0.891,0.057,0.2023
0.052,0.891,0.057,0.2023
0.208,0.716,0.076,-0.5719
0.208,0.716,0.076,-0.5719
0.208,0.716,0.076,-0.5719
0.024,0.832,0.144,0.9803
0.024,0.832,0.144,0.9803
0.024,0.832,0.144,0.9803
0.089,0.877,0.034,-0.9442
0.089,0.877,0.034,-0.9442
0.089,0.877,0.034,-0.9442
0.0,0.797,0.203,0.994
0.0,0.797,0.203,0.994
0.0,0.797,0.203,0.994
0.017,0.89,0.092,0.8591
0.017,0.89,0.092,0.8591
0.017,0.89,0.092,0.8591
0.064,0.834,0.102,0.946
0.064,0.834,0.102,0.946
0.064,0.834,0.102,0.946
0.056,0.875,0.069,0.5106
0.056,0.875,0.069,0.5106
0.056,0.875,0.069,0.5106
0.016,0.869,0.116,0.9217
0.016,0.869,0.116,0.9217
0.016,0.869,0.116,0.9217
0.0,0.906,0.094,0.9261
0.0,0.906,0.094,0.9261
0.0,0.906,0.094,0.9261
0.0,0.974,0.026,0.1027
0.0,0.974,0.026,0.1027
0.0,0.974,0.026,0.1027
0.0,0.842,0.158,0.9648
0.0,0.842,0.158,0.9648
0.0,0.842,0.158,0.9648
0.074,0.749,0.177,0.9969
0.074,0.749,0.177,0.9969
0.074,0.749,0.177,0.9969
0.357,0.587,0.056,-0.9946
0.357,0.587,0.056,-0.9946
0.357,0.587,0.056,-0.9946
0.0,0.888,0.112,0.802
0.0,0.888,0.112,0.802
0.0,0.888,0.112,0.802
0.033,0.843,0.125,0.9871
0.033,0.843,0.125,0.9871
0.033,0.843,0.125,0.9871
0.0,0.786,0.214,0.5994
0.0,0.786,0.214,0.5994
0.0,0.786,0.214,0.5994
0.0,0.851,0.149,0.9274
0.0,0.851,0.149,0.9274
0.0,0.851,0.149,0.9274
0.0,0.854,0.146,0.9648
0.0,0.854,0.146,0.9648
0.0,0.854,0.146,0.9648
0.048,0.837,0.115,0.8625
0.048,0.837,0.115,0.8625
0.048,0.837,0.115,0.8625
0.02,0.85,0.13,0.8957
0.02,0.85,0.13,0.8957
0.02,0.85,0.13,0.8957
0.019,0.936,0.045,0.6124
0.019,0.936,0.045,0.6124
0.019,0.936,0.045,0.6124
0.06,0.836,0.104,0.9658
0.06,0.836,0.104,0.9658
0.06,0.836,0.104,0.9658
0.092,0.762,0.146,0.9949
0.092,0.762,0.146,0.9949
0.092,0.762,0.146,0.9949
0.16,0.782,0.059,-0.5719
0.16,0.782,0.059,-0.5719
0.16,0.782,0.059,-0.5719
0.0,0.905,0.095,0.9423
0.0,0.905,0.095,0.9423
0.0,0.905,0.095,0.9423
0.039,0.862,0.099,0.8625
